date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:02	68976/68976	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/AwvvXODQbRuPooMZ/doctor-with-a-stethoscope-modified-YleenvZbDpIQVEwQ.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/AwvvXODQbRuPooMZ/doctor-with-a-stethoscope-modified-YleenvZbDpIQVEwQ.8a.delay	(from https://www.myfamilyclinics.com/my-physicians-clinic)
14:09:02	53564/53564	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/AwvvXODQbRuPooMZ/OIP-modified-mv00LDobQ7hzX5xx.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/AwvvXODQbRuPooMZ/OIP-modified-mv00LDobQ7hzX5xx.png	(from https://www.myfamilyclinics.com/my-physicians-clinic)
14:09:04	19746/19746	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=192,fit=crop/AwvvXODQbRuPooMZ/vaccination-modified-AR00eyqWZ2cxG9B5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=192,fit=crop/AwvvXODQbRuPooMZ/vaccination-modified-AR00eyqWZ2cxG9B5.png	(from https://www.myfamilyclinics.com/my-physicians-clinic)
14:09:05	49164/49164	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/AwvvXODQbRuPooMZ/vaccination-modified-AR00eyqWZ2cxG9B5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/AwvvXODQbRuPooMZ/vaccination-modified-AR00eyqWZ2cxG9B5.png	(from https://www.myfamilyclinics.com/my-physicians-clinic)
14:09:05	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Wed,%2001%20Nov%202023%2021:09:05%20GMT	https://assets.zyrosite.com//AwvvXODQbRuPooMZ/physician-gif-dJool6qPbxFVbpX6.gif	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/AwvvXODQbRuPooMZ/physician-gif-dJool6qPbxFVbpX6.gif	(from https://www.myfamilyclinics.com/my-physicians-clinic)
14:09:05	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Wed,%2001%20Nov%202023%2021:09:05%20GMT	https://assets.zyrosite.com//AwvvXODQbRuPooMZ/nursing-gif-AwvvOMG89KCJv3kP.gif	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/AwvvXODQbRuPooMZ/nursing-gif-AwvvOMG89KCJv3kP.gif	(from https://www.myfamilyclinics.com/my-physicians-clinic)
14:09:07	14307/14307	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=192,fit=crop/AwvvXODQbRuPooMZ/img-AE00EozWxpsozeZ5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=192,fit=crop/AwvvXODQbRuPooMZ/img-AE00EozWxpsozeZ5.png	(from https://www.myfamilyclinics.com/my-physicians-clinic)
14:09:08	33132/33132	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/AwvvXODQbRuPooMZ/img-AE00EozWxpsozeZ5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=360,fit=crop/AwvvXODQbRuPooMZ/img-AE00EozWxpsozeZ5.png	(from https://www.myfamilyclinics.com/my-physicians-clinic)
14:09:09	83688/83688	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Dec%202021%2008:32:07%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=384,fit=crop/AwvvXODQbRuPooMZ/prevalence-hypertension-aug-A1aabz2OnGf1Wkr5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=384,fit=crop/AwvvXODQbRuPooMZ/prevalence-hypertension-aug-A1aabz2OnGf1Wkr5.png	(from https://www.myfamilyclinics.com/my-hypertension-bp-ht-clinic)
14:09:10	37080/37080	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Dec%202021%2008:32:07%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/AwvvXODQbRuPooMZ/prevalence-hypertension-aug-A1aabz2OnGf1Wkr5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/AwvvXODQbRuPooMZ/prevalence-hypertension-aug-A1aabz2OnGf1Wkr5.png	(from https://www.myfamilyclinics.com/my-hypertension-bp-ht-clinic)
14:09:10	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Wed,%2001%20Nov%202023%2021:09:10%20GMT	https://assets.zyrosite.com//AwvvXODQbRuPooMZ/img-mnllQP4OrjU1ZLaO.gif	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/AwvvXODQbRuPooMZ/img-mnllQP4OrjU1ZLaO.gif	(from https://www.myfamilyclinics.com/my-hypertension-bp-ht-clinic)
14:09:10	7197/7197	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=102,h=128,fit=crop/AwvvXODQbRuPooMZ/img-AE00EozWxpsozeZ5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=102,h=128,fit=crop/AwvvXODQbRuPooMZ/img-AE00EozWxpsozeZ5.png	(from https://www.myfamilyclinics.com/my-diabetes-sugar-clinic)
14:09:11	39833/39833	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=479,fit=crop/AwvvXODQbRuPooMZ/img-AE00EozWxpsozeZ5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=479,fit=crop/AwvvXODQbRuPooMZ/img-AE00EozWxpsozeZ5.png	(from https://www.myfamilyclinics.com/my-diabetes-sugar-clinic)
14:09:11	15147/15147	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=128,fit=crop/AwvvXODQbRuPooMZ/vaccination-modified-AR00eyqWZ2cxG9B5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=204,h=128,fit=crop/AwvvXODQbRuPooMZ/vaccination-modified-AR00eyqWZ2cxG9B5.png	(from https://www.myfamilyclinics.com/my-vaccination-center)
14:09:12	38555/38555	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/AwvvXODQbRuPooMZ/vaccination-modified-AR00eyqWZ2cxG9B5.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/AwvvXODQbRuPooMZ/vaccination-modified-AR00eyqWZ2cxG9B5.png	(from https://www.myfamilyclinics.com/my-vaccination-center)
14:09:12	57885/57885	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=384,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=384,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/my-vaccination-center)
14:09:13	24609/24609	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=240,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/my-vaccination-center)
14:09:14	21302/21302	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:59:01%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=896,fit=crop/AwvvXODQbRuPooMZ/SMILE-YOU-ARE-WITH-US-NOW-AR00jkNjvLiXkDwr.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=612,h=896,fit=crop/AwvvXODQbRuPooMZ/SMILE-YOU-ARE-WITH-US-NOW-AR00jkNjvLiXkDwr.png	(from https://www.myfamilyclinics.com/my-dental-clinic)
14:09:15	14075/14075	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Nov%202021%2011:59:01%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=559,fit=crop/AwvvXODQbRuPooMZ/SMILE-YOU-ARE-WITH-US-NOW-AR00jkNjvLiXkDwr.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=559,fit=crop/AwvvXODQbRuPooMZ/SMILE-YOU-ARE-WITH-US-NOW-AR00jkNjvLiXkDwr.png	(from https://www.myfamilyclinics.com/my-dental-clinic)
14:09:16	7562/7562	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:29%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=102,h=128,fit=crop/AwvvXODQbRuPooMZ/homeopathy-modified-A0xx3wQ96DTjoa78.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=102,h=128,fit=crop/AwvvXODQbRuPooMZ/homeopathy-modified-A0xx3wQ96DTjoa78.png	(from https://www.myfamilyclinics.com/my-homeopathy-clinic)
14:09:16	50729/50729	---M--	200	added ('OK')	image/png	date:Mon,%2018%20Oct%202021%2010:22:29%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=479,fit=crop/AwvvXODQbRuPooMZ/homeopathy-modified-A0xx3wQ96DTjoa78.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=479,fit=crop/AwvvXODQbRuPooMZ/homeopathy-modified-A0xx3wQ96DTjoa78.png	(from https://www.myfamilyclinics.com/my-homeopathy-clinic)
14:09:17	44045/44045	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=714,h=192,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=714,h=192,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/my-homeopathy-clinic)
14:09:17	15818/15818	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Nov%202021%2009:33:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=103,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=103,fit=crop/AwvvXODQbRuPooMZ/img-AR00yKQNOxTl358Y.png	(from https://www.myfamilyclinics.com/my-homeopathy-clinic)
14:09:18	67220/67220	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202022%2015:09:19%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=600,h=560,fit=crop/A1aNq3n6wJhb26j3/psychological-consultation-Yg2XOy1gWeH9EPeV.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=600,h=560,fit=crop/A1aNq3n6wJhb26j3/psychological-consultation-Yg2XOy1gWeH9EPeV.jpg	(from https://www.myfamilyclinics.com/my-psychologist)
14:09:18	28882/28882	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202022%2015:09:19%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=357,fit=crop/A1aNq3n6wJhb26j3/psychological-consultation-Yg2XOy1gWeH9EPeV.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=357,fit=crop/A1aNq3n6wJhb26j3/psychological-consultation-Yg2XOy1gWeH9EPeV.jpg	(from https://www.myfamilyclinics.com/my-psychologist)
14:09:19	11421/11421	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Feb%202022%2014:18:07%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=392,h=432,fit=crop/A1aNq3n6wJhb26j3/growth-mk3MgBQwzwTZDBom.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=392,h=432,fit=crop/A1aNq3n6wJhb26j3/growth-mk3MgBQwzwTZDBom.jpg	(from https://www.myfamilyclinics.com/careers)
14:09:19	11106/11106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Feb%202022%2014:18:07%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=421,fit=crop/A1aNq3n6wJhb26j3/growth-mk3MgBQwzwTZDBom.jpg	A:/WORK%20DOCS%20VERY%20IMPORTANT/Whites/Doctor%20Free%20Website%20Template%20-%20Free-CSS.com/INDAIN/clone/assets.zyrosite.com/cdn-cgi/image/format=auto,w=382,h=421,fit=crop/A1aNq3n6wJhb26j3/growth-mk3MgBQwzwTZDBom.jpg	(from https://www.myfamilyclinics.com/careers)
